USER_ID,STATION_ID,DATE,DAY,TIME_SLOT,AVG_USE,PEAK_USE
12022,101,4/14/2016,Thursday,4,166,196
12022,101,4/14/2016,Thursday,5,283,313
12022,101,4/14/2016,Thursday,6,404,434
12022,101,4/14/2016,Thursday,7,352,382
12022,101,4/14/2016,Thursday,8,213,243
12022,101,4/14/2016,Thursday,9,222,252
12022,101,4/14/2016,Thursday,10,347,377
12022,101,4/14/2016,Thursday,11,283,313
12022,101,4/14/2016,Thursday,12,406,436
12022,101,4/14/2016,Thursday,13,380,410
12022,101,4/14/2016,Thursday,14,396,426
12022,101,4/14/2016,Thursday,15,264,294
12022,101,4/14/2016,Thursday,16,401,431
12022,101,4/14/2016,Thursday,17,313,343
12022,101,4/14/2016,Thursday,18,391,421
12022,101,4/14/2016,Thursday,19,418,448
12022,101,4/14/2016,Thursday,20,323,353
12022,101,4/14/2016,Thursday,21,161,191
12022,101,4/14/2016,Thursday,22,422,452
12022,101,4/14/2016,Thursday,23,438,468
12022,101,4/14/2016,Thursday,24,334,364
12022,101,4/15/2016,Friday,1,433,463
12022,101,4/15/2016,Friday,2,273,303
12022,101,4/15/2016,Friday,3,405,435
12022,101,4/15/2016,Friday,4,287,317
12022,101,4/15/2016,Friday,5,423,453
12022,101,4/15/2016,Friday,6,142,172
12022,101,4/15/2016,Friday,7,153,183
12022,101,4/15/2016,Friday,8,300,330
12022,101,4/15/2016,Friday,9,369,399
12022,101,4/15/2016,Friday,10,168,198
12022,101,4/15/2016,Friday,11,261,291
12022,101,4/15/2016,Friday,12,429,459
12022,101,4/15/2016,Friday,13,390,420
12022,101,4/15/2016,Friday,14,238,268
12022,101,4/15/2016,Friday,15,409,439
12022,101,4/15/2016,Friday,16,385,415
12022,101,4/15/2016,Friday,17,330,360
12022,101,4/15/2016,Friday,18,391,421
12022,101,4/15/2016,Friday,19,315,345
12022,101,4/15/2016,Friday,20,423,453
12022,101,4/15/2016,Friday,21,466,496
12022,101,4/15/2016,Friday,22,390,420
12022,101,4/15/2016,Friday,23,413,443
12022,101,4/15/2016,Friday,24,148,178
12022,101,4/16/2016,Saturday,1,224,254
12022,101,4/16/2016,Saturday,2,238,268
12022,101,4/16/2016,Saturday,3,329,359
12022,101,4/16/2016,Saturday,4,171,201
12022,101,4/16/2016,Saturday,5,238,268
12022,101,4/16/2016,Saturday,6,195,225
12022,101,4/16/2016,Saturday,7,132,162
12022,101,4/16/2016,Saturday,8,170,200
12022,101,4/16/2016,Saturday,9,263,293
12022,101,4/16/2016,Saturday,10,429,459
12022,101,4/16/2016,Saturday,11,174,204
12022,101,4/16/2016,Saturday,12,177,207
12022,101,4/16/2016,Saturday,13,135,165
12022,101,4/16/2016,Saturday,14,308,338
12022,101,4/16/2016,Saturday,15,182,212
12022,101,4/16/2016,Saturday,16,427,457
12022,101,4/16/2016,Saturday,17,348,378
12022,101,4/16/2016,Saturday,18,331,361
12022,101,4/16/2016,Saturday,19,390,420
12022,101,4/16/2016,Saturday,20,324,354
12022,101,4/16/2016,Saturday,21,469,499
12022,101,4/16/2016,Saturday,22,464,494
12022,101,4/16/2016,Saturday,23,176,206
12022,101,4/16/2016,Saturday,24,191,221
12023,101,4/3/2016,Sunday,1,144,174
12023,101,4/3/2016,Sunday,2,322,352
12023,101,4/3/2016,Sunday,3,199,229
12023,101,4/3/2016,Sunday,4,202,232
12023,101,4/3/2016,Sunday,5,170,200
12023,101,4/3/2016,Sunday,6,175,205
12023,101,4/3/2016,Sunday,7,145,175
12023,101,4/3/2016,Sunday,8,383,413
12023,101,4/3/2016,Sunday,9,162,192
12023,101,4/3/2016,Sunday,10,191,221
12023,101,4/3/2016,Sunday,11,212,242
12023,101,4/3/2016,Sunday,12,248,278
12023,101,4/3/2016,Sunday,13,325,355
12023,101,4/3/2016,Sunday,14,333,363
12023,101,4/3/2016,Sunday,15,352,382
12023,101,4/3/2016,Sunday,16,174,204
12023,101,4/3/2016,Sunday,17,252,282
12023,101,4/3/2016,Sunday,18,353,383
12023,101,4/3/2016,Sunday,19,354,384
12023,101,4/3/2016,Sunday,20,275,305
12023,101,4/3/2016,Sunday,21,263,293
12023,101,4/3/2016,Sunday,22,338,368
12023,101,4/3/2016,Sunday,23,375,405
12023,101,4/3/2016,Sunday,24,450,480
12023,101,4/4/2016,Monday,1,310,340
12023,101,4/4/2016,Monday,2,194,224
12023,101,4/4/2016,Monday,3,450,480
12023,101,4/4/2016,Monday,4,355,385
12023,101,4/4/2016,Monday,5,436,466
12023,101,4/4/2016,Monday,6,191,221
12023,101,4/4/2016,Monday,7,386,416
12023,101,4/4/2016,Monday,8,295,325
12023,101,4/4/2016,Monday,9,443,473
12023,101,4/4/2016,Monday,10,450,480
12023,101,4/4/2016,Monday,11,255,285
12023,101,4/3/2016,Monday,12,290,320
12023,101,4/4/2016,Monday,13,164,194
12023,101,4/4/2016,Monday,14,254,284
12023,101,4/4/2016,Monday,15,186,216
12023,101,4/4/2016,Monday,16,374,404
12023,101,4/4/2016,Monday,17,354,384
12023,101,4/4/2016,Monday,18,320,350
12023,101,4/4/2016,Monday,19,227,257
12023,101,4/4/2016,Monday,20,337,367
12023,101,4/4/2016,Monday,21,269,299
12023,101,4/4/2016,Monday,22,377,407
12023,101,4/4/2016,Monday,23,466,496
12023,101,4/4/2016,Monday,24,364,394
12023,101,4/5/2016,Tuesday,1,284,314
12023,101,4/5/2016,Tuesday,2,439,469
12023,101,4/5/2016,Tuesday,3,163,193
12023,101,4/5/2016,Tuesday,4,189,219
12023,101,4/5/2016,Tuesday,5,452,482
12023,101,4/5/2016,Tuesday,6,351,381
12023,101,4/5/2016,Tuesday,7,294,324
12023,101,4/5/2016,Tuesday,8,188,218
12023,101,4/5/2016,Tuesday,9,437,467
12023,101,4/5/2016,Tuesday,10,271,301
12023,101,4/5/2016,Tuesday,11,311,341
12023,101,4/5/2016,Tuesday,12,302,332
12023,101,4/5/2016,Tuesday,13,268,298
12023,101,4/5/2016,Tuesday,14,249,279
12023,101,4/5/2016,Tuesday,15,315,345
12023,101,4/5/2016,Tuesday,16,427,457
12023,101,4/5/2016,Tuesday,17,201,231
12023,101,4/5/2016,Tuesday,18,317,347
12023,101,4/5/2016,Tuesday,19,278,308
12023,101,4/5/2016,Tuesday,20,451,481
12023,101,4/5/2016,Tuesday,21,206,236
12023,101,4/5/2016,Tuesday,22,271,301
12023,101,4/5/2016,Tuesday,23,185,215
12023,101,4/5/2016,Tuesday,24,354,384
12023,101,4/6/2016,Wednesday,1,183,213
12023,101,4/6/2016,Wednesday,2,385,415
12023,101,4/6/2016,Wednesday,3,269,299
12023,101,4/6/2016,Wednesday,4,306,336
12023,101,4/6/2016,Wednesday,5,154,184
12023,101,4/6/2016,Wednesday,6,412,442
12023,101,4/6/2016,Wednesday,7,381,411
12023,101,4/6/2016,Wednesday,8,203,233
12023,101,4/6/2016,Wednesday,9,275,305
12023,101,4/6/2016,Wednesday,10,371,401
12023,101,4/6/2016,Wednesday,11,194,224
12023,101,4/6/2016,Wednesday,12,460,490
12023,101,4/6/2016,Wednesday,13,372,402
12023,101,4/6/2016,Wednesday,14,355,385
12023,101,4/6/2016,Wednesday,15,419,449
12023,101,4/6/2016,Wednesday,16,470,500
12023,101,4/6/2016,Wednesday,17,336,366
12023,101,4/6/2016,Wednesday,18,259,289
12023,101,4/6/2016,Wednesday,19,170,200
12023,101,4/6/2016,Wednesday,20,390,420
12023,101,4/6/2016,Wednesday,21,183,213
12023,101,4/6/2016,Wednesday,22,182,212
12023,101,4/6/2016,Wednesday,23,391,421
12023,101,4/6/2016,Wednesday,24,462,492
12023,101,4/7/2016,Thursday,1,327,357
12023,101,4/7/2016,Thursday,2,345,375
12023,101,4/7/2016,Thursday,3,452,482
12023,101,4/7/2016,Thursday,4,309,339
12023,101,4/7/2016,Thursday,5,323,353
12023,101,4/7/2016,Thursday,6,401,431
12023,101,4/7/2016,Thursday,7,282,312
12023,101,4/7/2016,Thursday,8,287,317
12023,101,4/7/2016,Thursday,9,314,344
12023,101,4/7/2016,Thursday,10,353,383
12023,101,4/7/2016,Thursday,11,412,442
12023,101,4/7/2016,Thursday,12,409,439
12023,101,4/7/2016,Thursday,13,299,329
12023,101,4/7/2016,Thursday,14,314,344
12023,101,4/7/2016,Thursday,15,254,284
12023,101,4/7/2016,Thursday,16,336,366
12023,101,4/7/2016,Thursday,17,265,295
12023,101,4/7/2016,Thursday,18,313,343
12023,101,4/7/2016,Thursday,19,199,229
12023,101,4/7/2016,Thursday,20,175,205
12023,101,4/7/2016,Thursday,21,388,418
12023,101,4/7/2016,Thursday,22,209,239
12023,101,4/7/2016,Thursday,23,439,469
12023,101,4/7/2016,Thursday,24,219,249
12023,101,4/8/2016,Friday,1,445,475
12023,101,4/8/2016,Friday,2,181,211
12023,101,4/8/2016,Friday,3,359,389
12023,101,4/8/2016,Friday,4,191,221
12023,101,4/8/2016,Friday,5,375,405
12023,101,4/8/2016,Friday,6,216,246
12023,101,4/8/2016,Friday,7,398,428
12023,101,4/8/2016,Friday,8,416,446
12023,101,4/8/2016,Friday,9,150,180
12023,101,4/8/2016,Friday,10,350,380
12023,101,4/8/2016,Friday,11,417,447
12023,101,4/8/2016,Friday,12,422,452
12023,101,4/8/2016,Friday,13,438,468
12023,101,4/8/2016,Friday,14,298,328
12023,101,4/8/2016,Friday,15,412,442
12023,101,4/8/2016,Friday,16,357,387
12023,101,4/8/2016,Friday,17,442,472
12023,101,4/8/2016,Friday,18,330,360
12023,101,4/8/2016,Friday,19,273,303
12023,101,4/8/2016,Friday,20,374,404
12023,101,4/8/2016,Friday,21,380,410
12023,101,4/8/2016,Friday,22,287,317
12023,101,4/8/2016,Friday,23,252,282
12023,101,4/8/2016,Friday,24,180,210
12023,101,4/9/2016,Saturday,1,247,277
12023,101,4/9/2016,Saturday,2,206,236
12023,101,4/9/2016,Saturday,3,452,482
12023,101,4/9/2016,Saturday,4,198,228
12023,101,4/9/2016,Saturday,5,323,353
12023,101,4/9/2016,Saturday,6,198,228
12023,101,4/9/2016,Saturday,7,166,196
12023,101,4/9/2016,Saturday,8,431,461
12023,101,4/9/2016,Saturday,9,408,438
12023,101,4/9/2016,Saturday,10,378,408
12023,101,4/9/2016,Saturday,11,410,440
12023,101,4/9/2016,Saturday,12,143,173
12023,101,4/9/2016,Saturday,13,452,482
12023,101,4/9/2016,Saturday,14,390,420
12023,101,4/9/2016,Saturday,15,267,297
12023,101,4/9/2016,Saturday,16,334,364
12023,101,4/9/2016,Saturday,17,204,234
12023,101,4/9/2016,Saturday,18,393,423
12023,101,4/9/2016,Saturday,19,243,273
12023,101,4/9/2016,Saturday,20,175,205
12023,101,4/9/2016,Saturday,21,444,474
12023,101,4/9/2016,Saturday,22,141,171
12023,101,4/9/2016,Saturday,23,321,351
12023,101,4/9/2016,Saturday,24,342,372
12023,101,4/10/2016,Sunday,1,365,395
12023,101,4/10/2016,Sunday,2,155,185
12023,101,4/10/2016,Sunday,3,396,426
12023,101,4/10/2016,Sunday,4,468,498
12023,101,4/10/2016,Sunday,5,409,439
12023,101,4/10/2016,Sunday,6,396,426
12023,101,4/10/2016,Sunday,7,317,347
12023,101,4/10/2016,Sunday,8,282,312
12023,101,4/10/2016,Sunday,9,217,247
12023,101,4/10/2016,Sunday,10,411,441
12023,101,4/10/2016,Sunday,11,354,384
12023,101,4/10/2016,Sunday,12,208,238
12023,101,4/10/2016,Sunday,13,399,429
12023,101,4/10/2016,Sunday,14,161,191
12023,101,4/10/2016,Sunday,15,356,386
12023,101,4/10/2016,Sunday,16,210,240
12023,101,4/10/2016,Sunday,17,231,261
12023,101,4/10/2016,Sunday,18,274,304
12023,101,4/10/2016,Sunday,19,448,478
12023,101,4/10/2016,Sunday,20,220,250
12023,101,4/10/2016,Sunday,21,295,325
12023,101,4/10/2016,Sunday,22,229,259
12023,101,4/10/2016,Sunday,23,454,484
12023,101,4/10/2016,Sunday,24,199,229
12023,101,4/11/2016,Monday,1,448,478
12023,101,4/11/2016,Monday,2,463,493
12023,101,4/11/2016,Monday,3,442,472
12023,101,4/11/2016,Monday,4,446,476
12023,101,4/11/2016,Monday,5,206,236
12023,101,4/11/2016,Monday,6,231,261
12023,101,4/11/2016,Monday,7,317,347
12023,101,4/11/2016,Monday,8,139,169
12023,101,4/11/2016,Monday,9,246,276
12023,101,4/11/2016,Monday,10,423,453
12023,101,4/11/2016,Monday,11,207,237
12023,101,4/11/2016,Monday,12,198,228
12023,101,4/11/2016,Monday,13,352,382
12023,101,4/11/2016,Monday,14,266,296
12023,101,4/11/2016,Monday,15,240,270
12023,101,4/11/2016,Monday,16,362,392
12023,101,4/11/2016,Monday,17,352,382
12023,101,4/11/2016,Monday,18,322,352
12023,101,4/11/2016,Monday,19,308,338
12023,101,4/11/2016,Monday,20,468,498
12023,101,4/11/2016,Monday,21,395,425
12023,101,4/11/2016,Monday,22,275,305
12023,101,4/11/2016,Monday,23,303,333
12023,101,4/11/2016,Monday,24,323,353
12023,101,4/12/2016,Tuesday,1,339,369
12023,101,4/12/2016,Tuesday,2,288,318
12023,101,4/12/2016,Tuesday,3,204,234
12023,101,4/12/2016,Tuesday,4,341,371
12023,101,4/12/2016,Tuesday,5,448,478
12023,101,4/12/2016,Tuesday,6,455,485
12023,101,4/12/2016,Tuesday,7,394,424
12023,101,4/12/2016,Tuesday,8,295,325
12023,101,4/12/2016,Tuesday,9,460,490
12023,101,4/12/2016,Tuesday,10,277,307
12023,101,4/12/2016,Tuesday,11,397,427
12023,101,4/12/2016,Tuesday,12,451,481
12023,101,4/12/2016,Tuesday,13,334,364
12023,101,4/12/2016,Tuesday,14,443,473
12023,101,4/12/2016,Tuesday,15,460,490
12023,101,4/12/2016,Tuesday,16,300,330
12023,101,4/12/2016,Tuesday,17,401,431
12023,101,4/12/2016,Tuesday,18,227,257
12023,101,4/12/2016,Tuesday,19,138,168
12023,101,4/12/2016,Tuesday,20,363,393
12023,101,4/12/2016,Tuesday,21,327,357
12023,101,4/12/2016,Tuesday,22,388,418
12023,101,4/12/2016,Tuesday,23,238,268
12023,101,4/12/2016,Tuesday,24,244,274
12023,101,4/13/2016,Wednesday,1,272,302
12023,101,4/13/2016,Wednesday,2,224,254
12023,101,4/13/2016,Wednesday,3,411,441
12023,101,4/13/2016,Wednesday,4,170,200
12023,101,4/13/2016,Wednesday,5,184,214
12023,101,4/13/2016,Wednesday,6,131,161
12023,101,4/13/2016,Wednesday,7,197,227
12023,101,4/13/2016,Wednesday,8,278,308
12023,101,4/13/2016,Wednesday,9,343,373
12023,101,4/13/2016,Wednesday,10,200,230
12023,101,4/13/2016,Wednesday,11,240,270
12023,101,4/13/2016,Wednesday,12,346,376
12023,101,4/13/2016,Wednesday,13,167,197
12023,101,4/13/2016,Wednesday,14,396,426
12023,101,4/13/2016,Wednesday,15,226,256
12023,101,4/13/2016,Wednesday,16,417,447
12023,101,4/13/2016,Wednesday,17,137,167
12023,101,4/13/2016,Wednesday,18,314,344
12023,101,4/13/2016,Wednesday,19,159,189
12023,101,4/13/2016,Wednesday,20,447,477
12023,101,4/13/2016,Wednesday,21,294,324
12023,101,4/13/2016,Wednesday,22,271,301
12023,101,4/13/2016,Wednesday,23,213,243
12023,101,4/13/2016,Wednesday,24,397,427
12023,101,4/14/2016,Thursday,1,462,492
12023,101,4/14/2016,Thursday,2,287,317
12023,101,4/14/2016,Thursday,3,235,265
12023,101,4/14/2016,Thursday,4,133,163
12023,101,4/14/2016,Thursday,5,464,494
12023,101,4/14/2016,Thursday,6,282,312
12023,101,4/14/2016,Thursday,7,170,200
12023,101,4/14/2016,Thursday,8,401,431
12023,101,4/14/2016,Thursday,9,333,363
12023,101,4/14/2016,Thursday,10,466,496
12023,101,4/14/2016,Thursday,11,458,488
12023,101,4/14/2016,Thursday,12,298,328
12023,101,4/14/2016,Thursday,13,149,179
12023,101,4/14/2016,Thursday,14,267,297
12023,101,4/14/2016,Thursday,15,365,395
12023,101,4/14/2016,Thursday,16,287,317
12023,101,4/14/2016,Thursday,17,237,267
12023,101,4/14/2016,Thursday,18,358,388
12023,101,4/14/2016,Thursday,19,199,229
12023,101,4/14/2016,Thursday,20,163,193
12023,101,4/14/2016,Thursday,21,198,228
12023,101,4/14/2016,Thursday,22,299,329
12023,101,4/14/2016,Thursday,23,182,212
12023,101,4/14/2016,Thursday,24,367,397
12023,101,4/15/2016,Friday,1,373,403
12023,101,4/15/2016,Friday,2,397,427
12023,101,4/15/2016,Friday,3,186,216
12023,101,4/15/2016,Friday,4,299,329
12023,101,4/15/2016,Friday,5,356,386
12023,101,4/15/2016,Friday,6,223,253
12023,101,4/15/2016,Friday,7,222,252
12023,101,4/15/2016,Friday,8,413,443
12023,101,4/15/2016,Friday,9,335,365
12023,101,4/15/2016,Friday,10,193,223
12023,101,4/15/2016,Friday,11,205,235
12023,101,4/15/2016,Friday,12,326,356
12023,101,4/15/2016,Friday,13,241,271
12023,101,4/15/2016,Friday,14,216,246
12023,101,4/15/2016,Friday,15,435,465
12023,101,4/15/2016,Friday,16,302,332
12023,101,4/15/2016,Friday,17,144,174
12023,101,4/15/2016,Friday,18,227,257
12023,101,4/15/2016,Friday,19,327,357
12023,101,4/15/2016,Friday,20,240,270
12023,101,4/15/2016,Friday,21,330,360
12023,101,4/15/2016,Friday,22,366,396
12023,101,4/15/2016,Friday,23,453,483
12023,101,4/15/2016,Friday,24,302,332
12023,101,4/16/2016,Saturday,1,276,306
12023,101,4/16/2016,Saturday,2,465,495
12023,101,4/16/2016,Saturday,3,452,482
12023,101,4/16/2016,Saturday,4,338,368
12023,101,4/16/2016,Saturday,5,377,407
12023,101,4/16/2016,Saturday,6,178,208
12023,101,4/16/2016,Saturday,7,450,480
12023,101,4/16/2016,Saturday,8,166,196
12023,101,4/16/2016,Saturday,9,445,475
12023,101,4/16/2016,Saturday,10,282,312
12023,101,4/16/2016,Saturday,11,382,412
12023,101,4/16/2016,Saturday,12,407,437
12023,101,4/16/2016,Saturday,13,229,259
12023,101,4/16/2016,Saturday,14,238,268
12023,101,4/16/2016,Saturday,15,267,297
12023,101,4/16/2016,Saturday,16,429,459
12023,101,4/16/2016,Saturday,17,287,317
12023,101,4/16/2016,Saturday,18,402,432
12023,101,4/16/2016,Saturday,19,406,436
12023,101,4/16/2016,Saturday,20,340,370
12023,101,4/16/2016,Saturday,21,448,478
12023,101,4/16/2016,Saturday,22,397,427
12023,101,4/16/2016,Saturday,23,459,489
12023,101,4/16/2016,Saturday,24,207,237
