USER_ID,STATION_ID,DATE,DAY,TIME_SLOT,AVG_USE,PEAK_USE
12032,102,4/14/2016,Thursday,4,400,430
12032,102,4/14/2016,Thursday,5,433,463
12032,102,4/14/2016,Thursday,6,384,414
12032,102,4/14/2016,Thursday,7,161,191
12032,102,4/14/2016,Thursday,8,132,162
12032,102,4/14/2016,Thursday,9,295,325
12032,102,4/14/2016,Thursday,10,207,237
12032,102,4/14/2016,Thursday,11,287,317
12032,102,4/14/2016,Thursday,12,410,440
12032,102,4/14/2016,Thursday,13,361,391
12032,102,4/14/2016,Thursday,14,144,174
12032,102,4/14/2016,Thursday,15,400,430
12032,102,4/14/2016,Thursday,16,200,230
12032,102,4/14/2016,Thursday,17,398,428
12032,102,4/14/2016,Thursday,18,321,351
12032,102,4/14/2016,Thursday,19,372,402
12032,102,4/14/2016,Thursday,20,134,164
12032,102,4/14/2016,Thursday,21,405,435
12032,102,4/14/2016,Thursday,22,266,296
12032,102,4/14/2016,Thursday,23,378,408
12032,102,4/14/2016,Thursday,24,313,343
12032,102,4/15/2016,Friday,1,278,308
12032,102,4/15/2016,Friday,2,179,209
12032,102,4/15/2016,Friday,3,299,329
12032,102,4/15/2016,Friday,4,153,183
12032,102,4/15/2016,Friday,5,276,306
12032,102,4/15/2016,Friday,6,290,320
12032,102,4/15/2016,Friday,7,384,414
12032,102,4/15/2016,Friday,8,427,457
12032,102,4/15/2016,Friday,9,366,396
12032,102,4/15/2016,Friday,10,450,480
12032,102,4/15/2016,Friday,11,136,166
12032,102,4/15/2016,Friday,12,233,263
12032,102,4/15/2016,Friday,13,181,211
12032,102,4/15/2016,Friday,14,442,472
12032,102,4/15/2016,Friday,15,412,442
12032,102,4/15/2016,Friday,16,438,468
12032,102,4/15/2016,Friday,17,219,249
12032,102,4/15/2016,Friday,18,322,352
12032,102,4/15/2016,Friday,19,341,371
12032,102,4/15/2016,Friday,20,370,400
12032,102,4/15/2016,Friday,21,208,238
12032,102,4/15/2016,Friday,22,358,388
12032,102,4/15/2016,Friday,23,441,471
12032,102,4/15/2016,Friday,24,385,415
12032,102,4/16/2016,Saturday,1,356,386
12032,102,4/16/2016,Saturday,2,132,162
12032,102,4/16/2016,Saturday,3,239,269
12032,102,4/16/2016,Saturday,4,359,389
12032,102,4/16/2016,Saturday,5,391,421
12032,102,4/16/2016,Saturday,6,275,305
12032,102,4/16/2016,Saturday,7,373,403
12032,102,4/16/2016,Saturday,8,434,464
12032,102,4/16/2016,Saturday,9,167,197
12032,102,4/16/2016,Saturday,10,233,263
12032,102,4/16/2016,Saturday,11,170,200
12032,102,4/16/2016,Saturday,12,275,305
12032,102,4/16/2016,Saturday,13,246,276
12032,102,4/16/2016,Saturday,14,423,453
12032,102,4/16/2016,Saturday,15,219,249
12032,102,4/16/2016,Saturday,16,214,244
12032,102,4/16/2016,Saturday,17,343,373
12032,102,4/16/2016,Saturday,18,152,182
12032,102,4/16/2016,Saturday,19,137,167
12032,102,4/16/2016,Saturday,20,152,182
12032,102,4/16/2016,Saturday,21,159,189
12032,102,4/16/2016,Saturday,22,309,339
12032,102,4/16/2016,Saturday,23,358,388
12032,102,4/16/2016,Saturday,24,199,229
12033,102,4/3/2016,Sunday,1,426,456
12033,102,4/3/2016,Sunday,2,182,212
12033,102,4/3/2016,Sunday,3,303,333
12033,102,4/3/2016,Sunday,4,453,483
12033,102,4/3/2016,Sunday,5,430,460
12033,102,4/3/2016,Sunday,6,289,319
12033,102,4/3/2016,Sunday,7,371,401
12033,102,4/3/2016,Sunday,8,340,370
12033,102,4/3/2016,Sunday,9,447,477
12033,102,4/3/2016,Sunday,10,452,482
12033,102,4/3/2016,Sunday,11,321,351
12033,102,4/3/2016,Sunday,12,356,386
12033,102,4/3/2016,Sunday,13,154,184
12033,102,4/3/2016,Sunday,14,385,415
12033,102,4/3/2016,Sunday,15,157,187
12033,102,4/3/2016,Sunday,16,360,390
12033,102,4/3/2016,Sunday,17,322,352
12033,102,4/3/2016,Sunday,18,252,282
12033,102,4/3/2016,Sunday,19,440,470
12033,102,4/3/2016,Sunday,20,290,320
12033,102,4/3/2016,Sunday,21,408,438
12033,102,4/3/2016,Sunday,22,394,424
12033,102,4/3/2016,Sunday,23,439,469
12033,102,4/3/2016,Sunday,24,159,189
12033,102,4/4/2016,Monday,1,437,467
12033,102,4/4/2016,Monday,2,304,334
12033,102,4/4/2016,Monday,3,140,170
12033,102,4/4/2016,Monday,4,163,193
12033,102,4/4/2016,Monday,5,458,488
12033,102,4/4/2016,Monday,6,152,182
12033,102,4/4/2016,Monday,7,244,274
12033,102,4/4/2016,Monday,8,184,214
12033,102,4/4/2016,Monday,9,314,344
12033,102,4/4/2016,Monday,10,368,398
12033,102,4/4/2016,Monday,11,260,290
12033,102,4/3/2016,Monday,12,352,382
12033,102,4/4/2016,Monday,13,446,476
12033,102,4/4/2016,Monday,14,465,495
12033,102,4/4/2016,Monday,15,220,250
12033,102,4/4/2016,Monday,16,343,373
12033,102,4/4/2016,Monday,17,195,225
12033,102,4/4/2016,Monday,18,380,410
12033,102,4/4/2016,Monday,19,142,172
12033,102,4/4/2016,Monday,20,420,450
12033,102,4/4/2016,Monday,21,321,351
12033,102,4/4/2016,Monday,22,251,281
12033,102,4/4/2016,Monday,23,367,397
12033,102,4/4/2016,Monday,24,343,373
12033,102,4/5/2016,Tuesday,1,296,326
12033,102,4/5/2016,Tuesday,2,403,433
12033,102,4/5/2016,Tuesday,3,446,476
12033,102,4/5/2016,Tuesday,4,133,163
12033,102,4/5/2016,Tuesday,5,134,164
12033,102,4/5/2016,Tuesday,6,382,412
12033,102,4/5/2016,Tuesday,7,271,301
12033,102,4/5/2016,Tuesday,8,168,198
12033,102,4/5/2016,Tuesday,9,224,254
12033,102,4/5/2016,Tuesday,10,270,300
12033,102,4/5/2016,Tuesday,11,367,397
12033,102,4/5/2016,Tuesday,12,302,332
12033,102,4/5/2016,Tuesday,13,434,464
12033,102,4/5/2016,Tuesday,14,438,468
12033,102,4/5/2016,Tuesday,15,202,232
12033,102,4/5/2016,Tuesday,16,158,188
12033,102,4/5/2016,Tuesday,17,422,452
12033,102,4/5/2016,Tuesday,18,397,427
12033,102,4/5/2016,Tuesday,19,307,337
12033,102,4/5/2016,Tuesday,20,247,277
12033,102,4/5/2016,Tuesday,21,273,303
12033,102,4/5/2016,Tuesday,22,164,194
12033,102,4/5/2016,Tuesday,23,425,455
12033,102,4/5/2016,Tuesday,24,248,278
12033,102,4/6/2016,Wednesday,1,135,165
12033,102,4/6/2016,Wednesday,2,286,316
12033,102,4/6/2016,Wednesday,3,299,329
12033,102,4/6/2016,Wednesday,4,292,322
12033,102,4/6/2016,Wednesday,5,187,217
12033,102,4/6/2016,Wednesday,6,183,213
12033,102,4/6/2016,Wednesday,7,205,235
12033,102,4/6/2016,Wednesday,8,138,168
12033,102,4/6/2016,Wednesday,9,359,389
12033,102,4/6/2016,Wednesday,10,144,174
12033,102,4/6/2016,Wednesday,11,192,222
12033,102,4/6/2016,Wednesday,12,172,202
12033,102,4/6/2016,Wednesday,13,315,345
12033,102,4/6/2016,Wednesday,14,455,485
12033,102,4/6/2016,Wednesday,15,233,263
12033,102,4/6/2016,Wednesday,16,247,277
12033,102,4/6/2016,Wednesday,17,389,419
12033,102,4/6/2016,Wednesday,18,245,275
12033,102,4/6/2016,Wednesday,19,424,454
12033,102,4/6/2016,Wednesday,20,327,357
12033,102,4/6/2016,Wednesday,21,403,433
12033,102,4/6/2016,Wednesday,22,346,376
12033,102,4/6/2016,Wednesday,23,303,333
12033,102,4/6/2016,Wednesday,24,431,461
12033,102,4/7/2016,Thursday,1,423,453
12033,102,4/7/2016,Thursday,2,214,244
12033,102,4/7/2016,Thursday,3,444,474
12033,102,4/7/2016,Thursday,4,161,191
12033,102,4/7/2016,Thursday,5,339,369
12033,102,4/7/2016,Thursday,6,350,380
12033,102,4/7/2016,Thursday,7,266,296
12033,102,4/7/2016,Thursday,8,178,208
12033,102,4/7/2016,Thursday,9,264,294
12033,102,4/7/2016,Thursday,10,189,219
12033,102,4/7/2016,Thursday,11,307,337
12033,102,4/7/2016,Thursday,12,151,181
12033,102,4/7/2016,Thursday,13,428,458
12033,102,4/7/2016,Thursday,14,177,207
12033,102,4/7/2016,Thursday,15,382,412
12033,102,4/7/2016,Thursday,16,390,420
12033,102,4/7/2016,Thursday,17,402,432
12033,102,4/7/2016,Thursday,18,184,214
12033,102,4/7/2016,Thursday,19,427,457
12033,102,4/7/2016,Thursday,20,252,282
12033,102,4/7/2016,Thursday,21,301,331
12033,102,4/7/2016,Thursday,22,296,326
12033,102,4/7/2016,Thursday,23,203,233
12033,102,4/7/2016,Thursday,24,333,363
12033,102,4/8/2016,Friday,1,226,256
12033,102,4/8/2016,Friday,2,183,213
12033,102,4/8/2016,Friday,3,392,422
12033,102,4/8/2016,Friday,4,452,482
12033,102,4/8/2016,Friday,5,231,261
12033,102,4/8/2016,Friday,6,321,351
12033,102,4/8/2016,Friday,7,250,280
12033,102,4/8/2016,Friday,8,217,247
12033,102,4/8/2016,Friday,9,455,485
12033,102,4/8/2016,Friday,10,378,408
12033,102,4/8/2016,Friday,11,433,463
12033,102,4/8/2016,Friday,12,280,310
12033,102,4/8/2016,Friday,13,452,482
12033,102,4/8/2016,Friday,14,286,316
12033,102,4/8/2016,Friday,15,323,353
12033,102,4/8/2016,Friday,16,200,230
12033,102,4/8/2016,Friday,17,367,397
12033,102,4/8/2016,Friday,18,151,181
12033,102,4/8/2016,Friday,19,144,174
12033,102,4/8/2016,Friday,20,185,215
12033,102,4/8/2016,Friday,21,260,290
12033,102,4/8/2016,Friday,22,197,227
12033,102,4/8/2016,Friday,23,182,212
12033,102,4/8/2016,Friday,24,312,342
12033,102,4/9/2016,Saturday,1,224,254
12033,102,4/9/2016,Saturday,2,170,200
12033,102,4/9/2016,Saturday,3,262,292
12033,102,4/9/2016,Saturday,4,253,283
12033,102,4/9/2016,Saturday,5,252,282
12033,102,4/9/2016,Saturday,6,394,424
12033,102,4/9/2016,Saturday,7,295,325
12033,102,4/9/2016,Saturday,8,311,341
12033,102,4/9/2016,Saturday,9,264,294
12033,102,4/9/2016,Saturday,10,452,482
12033,102,4/9/2016,Saturday,11,156,186
12033,102,4/9/2016,Saturday,12,263,293
12033,102,4/9/2016,Saturday,13,433,463
12033,102,4/9/2016,Saturday,14,319,349
12033,102,4/9/2016,Saturday,15,239,269
12033,102,4/9/2016,Saturday,16,453,483
12033,102,4/9/2016,Saturday,17,162,192
12033,102,4/9/2016,Saturday,18,339,369
12033,102,4/9/2016,Saturday,19,439,469
12033,102,4/9/2016,Saturday,20,328,358
12033,102,4/9/2016,Saturday,21,320,350
12033,102,4/9/2016,Saturday,22,202,232
12033,102,4/9/2016,Saturday,23,246,276
12033,102,4/9/2016,Saturday,24,231,261
12033,102,4/10/2016,Sunday,1,189,219
12033,102,4/10/2016,Sunday,2,421,451
12033,102,4/10/2016,Sunday,3,404,434
12033,102,4/10/2016,Sunday,4,341,371
12033,102,4/10/2016,Sunday,5,441,471
12033,102,4/10/2016,Sunday,6,419,449
12033,102,4/10/2016,Sunday,7,189,219
12033,102,4/10/2016,Sunday,8,138,168
12033,102,4/10/2016,Sunday,9,373,403
12033,102,4/10/2016,Sunday,10,396,426
12033,102,4/10/2016,Sunday,11,468,498
12033,102,4/10/2016,Sunday,12,264,294
12033,102,4/10/2016,Sunday,13,186,216
12033,102,4/10/2016,Sunday,14,215,245
12033,102,4/10/2016,Sunday,15,414,444
12033,102,4/10/2016,Sunday,16,199,229
12033,102,4/10/2016,Sunday,17,304,334
12033,102,4/10/2016,Sunday,18,160,190
12033,102,4/10/2016,Sunday,19,423,453
12033,102,4/10/2016,Sunday,20,137,167
12033,102,4/10/2016,Sunday,21,422,452
12033,102,4/10/2016,Sunday,22,156,186
12033,102,4/10/2016,Sunday,23,410,440
12033,102,4/10/2016,Sunday,24,368,398
12033,102,4/11/2016,Monday,1,212,242
12033,102,4/11/2016,Monday,2,171,201
12033,102,4/11/2016,Monday,3,286,316
12033,102,4/11/2016,Monday,4,137,167
12033,102,4/11/2016,Monday,5,391,421
12033,102,4/11/2016,Monday,6,362,392
12033,102,4/11/2016,Monday,7,314,344
12033,102,4/11/2016,Monday,8,346,376
12033,102,4/11/2016,Monday,9,221,251
12033,102,4/11/2016,Monday,10,168,198
12033,102,4/11/2016,Monday,11,265,295
12033,102,4/11/2016,Monday,12,387,417
12033,102,4/11/2016,Monday,13,176,206
12033,102,4/11/2016,Monday,14,375,405
12033,102,4/11/2016,Monday,15,434,464
12033,102,4/11/2016,Monday,16,318,348
12033,102,4/11/2016,Monday,17,385,415
12033,102,4/11/2016,Monday,18,149,179
12033,102,4/11/2016,Monday,19,175,205
12033,102,4/11/2016,Monday,20,390,420
12033,102,4/11/2016,Monday,21,136,166
12033,102,4/11/2016,Monday,22,241,271
12033,102,4/11/2016,Monday,23,165,195
12033,102,4/11/2016,Monday,24,437,467
12033,102,4/12/2016,Tuesday,1,384,414
12033,102,4/12/2016,Tuesday,2,433,463
12033,102,4/12/2016,Tuesday,3,233,263
12033,102,4/12/2016,Tuesday,4,176,206
12033,102,4/12/2016,Tuesday,5,305,335
12033,102,4/12/2016,Tuesday,6,237,267
12033,102,4/12/2016,Tuesday,7,252,282
12033,102,4/12/2016,Tuesday,8,399,429
12033,102,4/12/2016,Tuesday,9,178,208
12033,102,4/12/2016,Tuesday,10,144,174
12033,102,4/12/2016,Tuesday,11,156,186
12033,102,4/12/2016,Tuesday,12,161,191
12033,102,4/12/2016,Tuesday,13,451,481
12033,102,4/12/2016,Tuesday,14,372,402
12033,102,4/12/2016,Tuesday,15,335,365
12033,102,4/12/2016,Tuesday,16,275,305
12033,102,4/12/2016,Tuesday,17,207,237
12033,102,4/12/2016,Tuesday,18,272,302
12033,102,4/12/2016,Tuesday,19,133,163
12033,102,4/12/2016,Tuesday,20,311,341
12033,102,4/12/2016,Tuesday,21,425,455
12033,102,4/12/2016,Tuesday,22,185,215
12033,102,4/12/2016,Tuesday,23,177,207
12033,102,4/12/2016,Tuesday,24,212,242
12033,102,4/13/2016,Wednesday,1,433,463
12033,102,4/13/2016,Wednesday,2,393,423
12033,102,4/13/2016,Wednesday,3,402,432
12033,102,4/13/2016,Wednesday,4,406,436
12033,102,4/13/2016,Wednesday,5,446,476
12033,102,4/13/2016,Wednesday,6,227,257
12033,102,4/13/2016,Wednesday,7,294,324
12033,102,4/13/2016,Wednesday,8,448,478
12033,102,4/13/2016,Wednesday,9,317,347
12033,102,4/13/2016,Wednesday,10,249,279
12033,102,4/13/2016,Wednesday,11,230,260
12033,102,4/13/2016,Wednesday,12,422,452
12033,102,4/13/2016,Wednesday,13,382,412
12033,102,4/13/2016,Wednesday,14,290,320
12033,102,4/13/2016,Wednesday,15,393,423
12033,102,4/13/2016,Wednesday,16,236,266
12033,102,4/13/2016,Wednesday,17,273,303
12033,102,4/13/2016,Wednesday,18,143,173
12033,102,4/13/2016,Wednesday,19,145,175
12033,102,4/13/2016,Wednesday,20,280,310
12033,102,4/13/2016,Wednesday,21,351,381
12033,102,4/13/2016,Wednesday,22,364,394
12033,102,4/13/2016,Wednesday,23,433,463
12033,102,4/13/2016,Wednesday,24,278,308
12033,102,4/14/2016,Thursday,1,431,461
12033,102,4/14/2016,Thursday,2,185,215
12033,102,4/14/2016,Thursday,3,360,390
12033,102,4/14/2016,Thursday,4,414,444
12033,102,4/14/2016,Thursday,5,212,242
12033,102,4/14/2016,Thursday,6,179,209
12033,102,4/14/2016,Thursday,7,439,469
12033,102,4/14/2016,Thursday,8,213,243
12033,102,4/14/2016,Thursday,9,284,314
12033,102,4/14/2016,Thursday,10,221,251
12033,102,4/14/2016,Thursday,11,150,180
12033,102,4/14/2016,Thursday,12,165,195
12033,102,4/14/2016,Thursday,13,381,411
12033,102,4/14/2016,Thursday,14,170,200
12033,102,4/14/2016,Thursday,15,318,348
12033,102,4/14/2016,Thursday,16,431,461
12033,102,4/14/2016,Thursday,17,240,270
12033,102,4/14/2016,Thursday,18,257,287
12033,102,4/14/2016,Thursday,19,313,343
12033,102,4/14/2016,Thursday,20,132,162
12033,102,4/14/2016,Thursday,21,358,388
12033,102,4/14/2016,Thursday,22,220,250
12033,102,4/14/2016,Thursday,23,330,360
12033,102,4/14/2016,Thursday,24,324,354
12033,102,4/15/2016,Friday,1,164,194
12033,102,4/15/2016,Friday,2,336,366
12033,102,4/15/2016,Friday,3,211,241
12033,102,4/15/2016,Friday,4,193,223
12033,102,4/15/2016,Friday,5,293,323
12033,102,4/15/2016,Friday,6,418,448
12033,102,4/15/2016,Friday,7,398,428
12033,102,4/15/2016,Friday,8,357,387
12033,102,4/15/2016,Friday,9,374,404
12033,102,4/15/2016,Friday,10,438,468
12033,102,4/15/2016,Friday,11,440,470
12033,102,4/15/2016,Friday,12,139,169
12033,102,4/15/2016,Friday,13,457,487
12033,102,4/15/2016,Friday,14,336,366
12033,102,4/15/2016,Friday,15,416,446
12033,102,4/15/2016,Friday,16,418,448
12033,102,4/15/2016,Friday,17,360,390
12033,102,4/15/2016,Friday,18,147,177
12033,102,4/15/2016,Friday,19,418,448
12033,102,4/15/2016,Friday,20,355,385
12033,102,4/15/2016,Friday,21,165,195
12033,102,4/15/2016,Friday,22,308,338
12033,102,4/15/2016,Friday,23,351,381
12033,102,4/15/2016,Friday,24,153,183
12033,102,4/16/2016,Saturday,1,310,340
12033,102,4/16/2016,Saturday,2,142,172
12033,102,4/16/2016,Saturday,3,377,407
12033,102,4/16/2016,Saturday,4,394,424
12033,102,4/16/2016,Saturday,5,213,243
12033,102,4/16/2016,Saturday,6,195,225
12033,102,4/16/2016,Saturday,7,355,385
12033,102,4/16/2016,Saturday,8,192,222
12033,102,4/16/2016,Saturday,9,227,257
12033,102,4/16/2016,Saturday,10,244,274
12033,102,4/16/2016,Saturday,11,231,261
12033,102,4/16/2016,Saturday,12,187,217
12033,102,4/16/2016,Saturday,13,191,221
12033,102,4/16/2016,Saturday,14,217,247
12033,102,4/16/2016,Saturday,15,347,377
12033,102,4/16/2016,Saturday,16,214,244
12033,102,4/16/2016,Saturday,17,407,437
12033,102,4/16/2016,Saturday,18,405,435
12033,102,4/16/2016,Saturday,19,349,379
12033,102,4/16/2016,Saturday,20,143,173
12033,102,4/16/2016,Saturday,21,210,240
12033,102,4/16/2016,Saturday,22,432,462
12033,102,4/16/2016,Saturday,23,456,486
12033,102,4/16/2016,Saturday,24,441,471
